key,parent_key,has_parent
SPARK-26754,,0
SPARK-26755,,0
SPARK-26757,,0
SPARK-26758,,0
SPARK-26759,,0
SPARK-2676,,0
SPARK-26760,,0
SPARK-26761,SPARK-26759,1
SPARK-26762,SPARK-26759,1
SPARK-26763,,0
SPARK-26765,SPARK-24768,1
SPARK-26766,,0
SPARK-26767,,0
SPARK-26768,,0
SPARK-2677,,0
SPARK-26770,,0
SPARK-26771,,0
SPARK-26772,,0
SPARK-26773,,0
SPARK-26774,,0
SPARK-26775,,0
SPARK-26776,,0
SPARK-26777,,0
SPARK-26779,,0
SPARK-2678,,0
SPARK-26780,,0
SPARK-26782,,0
SPARK-26781,,0
SPARK-26783,,0
SPARK-26784,,0
SPARK-26785,SPARK-25390,1
SPARK-26786,,0
SPARK-26787,,0
SPARK-26788,,0
SPARK-26789,,0
SPARK-2679,SPARK-2359,1
SPARK-26791,,0
SPARK-26790,,0
SPARK-26792,,0
SPARK-26793,,0
SPARK-26794,,0
SPARK-26795,,0
SPARK-26796,,0
SPARK-26798,,0
SPARK-26799,,0
SPARK-2680,,0
SPARK-26800,,0
SPARK-26801,,0
SPARK-26802,,0
SPARK-26803,,0
SPARK-26804,,0
SPARK-26805,,0
SPARK-26806,,0
SPARK-26807,,0
SPARK-26808,,0
SPARK-26809,,0
SPARK-2681,,0
SPARK-26810,,0
SPARK-26812,,0
SPARK-26811,SPARK-25390,1
SPARK-26813,,0
SPARK-26814,,0
SPARK-26815,,0
SPARK-26816,SPARK-25475,1
SPARK-26817,,0
SPARK-26818,,0
SPARK-26819,,0
SPARK-2682,,0
SPARK-26821,,0
SPARK-26822,,0
SPARK-26823,,0
SPARK-26824,,0
SPARK-26826,,0
SPARK-26828,,0
SPARK-2683,,0
SPARK-26829,,0
SPARK-26830,SPARK-26759,1
SPARK-26831,,0
SPARK-26832,,0
SPARK-26834,,0
SPARK-26835,,0
SPARK-26836,,0
SPARK-26837,SPARK-25603,1
SPARK-26838,,0
SPARK-2684,SPARK-2048,1
SPARK-26839,SPARK-24417,1
SPARK-26840,,0
SPARK-26842,,0
SPARK-26843,,0
SPARK-26844,,0
SPARK-26845,,0
SPARK-26846,,0
SPARK-26847,SPARK-25603,1
SPARK-26848,,0
SPARK-26849,,0
SPARK-2685,SPARK-2048,1
SPARK-26850,,0
SPARK-26851,,0
SPARK-26852,,0
SPARK-26853,,0
SPARK-26855,,0
SPARK-26856,,0
SPARK-26857,,0
SPARK-26858,SPARK-26759,1
SPARK-26859,,0
SPARK-2686,,0
SPARK-26860,,0
SPARK-26862,,0
SPARK-26861,,0
SPARK-26863,,0
SPARK-26864,,0
SPARK-26865,,0
SPARK-26866,,0
SPARK-26869,,0
SPARK-2687,,0
SPARK-26870,,0
SPARK-26871,SPARK-27589,1
SPARK-26872,,0
SPARK-26873,,0
SPARK-26874,,0
SPARK-26876,,0
SPARK-26877,,0
SPARK-26878,,0
SPARK-2688,,0
SPARK-26881,,0
SPARK-26880,,0
SPARK-26882,,0
SPARK-26883,,0
SPARK-26884,,0
SPARK-26887,,0
SPARK-26886,,0
SPARK-26888,,0
SPARK-26889,,0
SPARK-2689,,0
SPARK-26890,,0
SPARK-26891,,0
SPARK-26892,,0
SPARK-26893,,0
SPARK-26894,,0
SPARK-26895,,0
SPARK-26896,SPARK-24417,1
SPARK-26897,,0
SPARK-26899,,0
SPARK-2690,,0
SPARK-26900,,0
SPARK-26901,,0
SPARK-26902,,0
SPARK-26903,,0
SPARK-26904,,0
SPARK-26905,SPARK-26904,1
SPARK-26906,,0
SPARK-26907,,0
SPARK-26908,,0
SPARK-26909,,0
SPARK-2691,,0
SPARK-26910,,0
SPARK-26911,,0
SPARK-26914,,0
SPARK-26916,SPARK-24417,1
SPARK-26917,,0
SPARK-26918,,0
SPARK-26919,,0
SPARK-2692,,0
SPARK-26920,SPARK-26759,1
SPARK-26921,SPARK-26759,1
SPARK-26922,SPARK-26759,1
SPARK-26923,SPARK-26759,1
SPARK-26924,,0
SPARK-26925,,0
SPARK-26926,,0
SPARK-26927,,0
SPARK-26928,,0
SPARK-26929,,0
SPARK-2693,,0
SPARK-26930,,0
SPARK-26931,,0
SPARK-26932,,0
SPARK-26933,,0
SPARK-26934,,0
SPARK-26935,,0
SPARK-26936,,0
SPARK-26937,,0
SPARK-26938,,0
SPARK-26939,,0
SPARK-26940,,0
SPARK-2694,,0
SPARK-26941,,0
SPARK-26942,,0
SPARK-26943,,0
SPARK-26944,,0
SPARK-26945,,0
SPARK-26946,,0
SPARK-26947,,0
SPARK-26949,,0
SPARK-26950,,0
SPARK-2695,,0
SPARK-26951,,0
SPARK-26952,,0
SPARK-26953,,0
SPARK-26954,,0
SPARK-26955,,0
SPARK-26956,SPARK-25390,1
SPARK-26958,SPARK-25603,1
SPARK-26959,,0
SPARK-2696,,0
SPARK-26960,,0
SPARK-26961,,0
SPARK-26962,,0
SPARK-26963,SPARK-24417,1
SPARK-26964,,0
SPARK-26965,,0
SPARK-26966,SPARK-24417,1
SPARK-26967,,0
SPARK-26968,,0
SPARK-26969,,0
SPARK-2697,,0
SPARK-26970,,0
SPARK-26971,,0
SPARK-26972,,0
SPARK-26974,,0
SPARK-26975,SPARK-25603,1
SPARK-26976,SPARK-30374,1
SPARK-26977,,0
SPARK-26978,,0
SPARK-26979,,0
SPARK-2698,,0
SPARK-26980,,0
SPARK-26981,,0
SPARK-26982,,0
SPARK-26983,,0
SPARK-26984,,0
SPARK-26985,,0
SPARK-26986,SPARK-24417,1
SPARK-26989,,0
SPARK-2699,,0
SPARK-26990,,0
SPARK-26992,,0
SPARK-26993,,0
SPARK-26995,,0
SPARK-26994,,0
SPARK-26996,,0
SPARK-26997,,0
SPARK-26998,,0
SPARK-26999,,0
SPARK-2700,SPARK-2699,1
SPARK-27000,,0
SPARK-27001,,0
SPARK-27002,,0
SPARK-27004,,0
SPARK-27003,,0
SPARK-27005,,0
SPARK-27007,,0
SPARK-27008,,0
SPARK-27009,,0
SPARK-2701,,0
SPARK-27010,,0
SPARK-27012,,0
SPARK-27011,,0
SPARK-27015,,0
SPARK-27016,,0
SPARK-27017,,0
SPARK-27018,,0
SPARK-27019,,0
SPARK-2702,,0
SPARK-27020,,0
SPARK-27023,,0
SPARK-27021,,0
SPARK-27022,,0
SPARK-27025,,0
SPARK-27024,,0
SPARK-27026,,0
SPARK-27027,,0
SPARK-27028,,0
SPARK-27029,,0
SPARK-2703,,0
SPARK-27032,,0
SPARK-27030,,0
SPARK-27031,,0
SPARK-27034,,0
SPARK-27035,,0
SPARK-27036,,0
SPARK-27037,,0
SPARK-27038,,0
SPARK-27039,,0
SPARK-27033,,0
SPARK-2704,,0
SPARK-27041,,0
SPARK-27040,,0
SPARK-27043,,0
SPARK-27045,,0
SPARK-27044,,0
SPARK-27046,,0
SPARK-27047,,0
SPARK-27048,,0
SPARK-27049,SPARK-27589,1
SPARK-2705,,0
SPARK-27050,,0
SPARK-27051,,0
SPARK-27052,,0
SPARK-27053,,0
SPARK-27054,SPARK-23710,1
SPARK-27056,,0
SPARK-27057,,0
SPARK-27058,,0
SPARK-27059,,0
SPARK-2706,,0
SPARK-27060,,0
SPARK-27061,,0
SPARK-27062,,0
SPARK-27063,,0
SPARK-27064,SPARK-25390,1
SPARK-27066,,0
SPARK-27065,,0
SPARK-27067,,0
SPARK-27069,,0
SPARK-2707,,0
SPARK-27071,,0
SPARK-27070,,0
SPARK-27072,,0
SPARK-27073,,0
SPARK-27074,,0
SPARK-27076,,0
SPARK-27075,,0
SPARK-27077,,0
SPARK-27078,,0
SPARK-27079,,0
SPARK-27080,,0
SPARK-2708,,0
SPARK-27082,,0
SPARK-27083,,0
SPARK-27084,SPARK-20746,1
SPARK-27085,SPARK-27589,1
SPARK-27086,,0
SPARK-27087,,0
SPARK-27088,,0
SPARK-2709,,0
SPARK-27090,,0
SPARK-27091,,0
SPARK-27092,,0
SPARK-27093,,0
SPARK-27094,,0
SPARK-27096,,0
SPARK-27097,,0
SPARK-27098,,0
SPARK-27099,,0
SPARK-2710,,0
SPARK-27101,,0
SPARK-27100,,0
SPARK-27102,,0
SPARK-27103,,0
SPARK-27104,,0
SPARK-27105,,0
SPARK-27106,,0
SPARK-27107,,0
SPARK-27108,,0
SPARK-27109,,0
SPARK-2711,,0
SPARK-27110,,0
SPARK-27111,,0
SPARK-27112,,0
SPARK-27113,,0
SPARK-27114,,0
SPARK-27115,,0
SPARK-27116,,0
SPARK-27117,,0
SPARK-27118,,0
SPARK-27119,,0
SPARK-2712,,0
SPARK-27120,,0
SPARK-27121,SPARK-24417,1
SPARK-27122,,0
SPARK-27123,SPARK-25603,1
SPARK-27124,,0
SPARK-27125,,0
SPARK-27127,,0
SPARK-27128,SPARK-27589,1
SPARK-27129,,0
SPARK-2713,,0
SPARK-27130,SPARK-23710,1
SPARK-27131,,0
SPARK-27132,SPARK-27589,1
SPARK-27134,,0
SPARK-27135,,0
SPARK-27136,SPARK-27589,1
SPARK-27137,,0
SPARK-27138,,0
SPARK-27139,,0
SPARK-2714,,0
SPARK-27140,,0
SPARK-27141,SPARK-26442,1
SPARK-27142,,0
SPARK-27145,,0
SPARK-27144,,0
SPARK-27146,,0
SPARK-27147,,0
SPARK-27148,SPARK-30374,1
SPARK-27149,SPARK-30374,1
SPARK-2715,,0
SPARK-27150,,0
SPARK-27151,,0
SPARK-27152,,0
SPARK-27153,,0
SPARK-27154,,0
SPARK-27155,,0
SPARK-27156,,0
SPARK-27157,SPARK-23206,1
SPARK-27158,SPARK-23710,1
SPARK-27159,,0
SPARK-2716,,0
SPARK-27160,,0
SPARK-27162,,0
SPARK-27161,,0
SPARK-27163,,0
SPARK-27164,,0
SPARK-27165,,0
SPARK-27166,,0
SPARK-27168,,0
SPARK-27167,,0
SPARK-27169,,0
SPARK-2717,,0
SPARK-27170,,0
SPARK-27173,,0
SPARK-27172,,0
SPARK-27174,,0
SPARK-27175,SPARK-23710,1
SPARK-27176,SPARK-23710,1
SPARK-27178,,0
SPARK-27177,,0
SPARK-27179,SPARK-23710,1
SPARK-2718,,0
SPARK-27180,SPARK-23710,1
SPARK-27181,,0
SPARK-27182,SPARK-23710,1
SPARK-27184,,0
SPARK-27183,,0
SPARK-27185,,0
SPARK-27186,,0
SPARK-27187,,0
SPARK-27188,,0
SPARK-27189,,0
SPARK-2719,,0
SPARK-27193,,0
SPARK-27191,,0
SPARK-27192,,0
SPARK-27190,SPARK-25390,1
SPARK-27194,,0
SPARK-27195,SPARK-25603,1
SPARK-27196,,0
SPARK-27197,SPARK-25603,1
SPARK-27198,,0
SPARK-27199,,0
SPARK-2720,,0
SPARK-27200,,0
SPARK-27203,,0
SPARK-27202,,0
SPARK-27201,,0
SPARK-27205,,0
SPARK-27206,,0
SPARK-27207,,0
SPARK-27208,,0
SPARK-27209,,0
SPARK-2721,,0
SPARK-27210,,0
SPARK-27211,,0
SPARK-27212,,0
SPARK-27213,,0
SPARK-27215,,0
SPARK-27216,,0
SPARK-27217,SPARK-25603,1
SPARK-27218,,0
SPARK-27219,,0
SPARK-2722,,0
SPARK-27221,,0
SPARK-27220,,0
SPARK-27222,,0
SPARK-27223,,0
SPARK-27224,,0
SPARK-27225,,0
SPARK-27226,SPARK-23710,1
SPARK-27228,,0
SPARK-27229,,0
SPARK-2723,,0
SPARK-27230,,0
SPARK-27233,,0
SPARK-27231,,0
SPARK-27234,,0
SPARK-27235,,0
SPARK-27236,,0
SPARK-27237,,0
SPARK-27238,,0
SPARK-27239,,0
SPARK-2724,SPARK-2359,1
SPARK-27240,,0
SPARK-27243,,0
SPARK-27242,,0
SPARK-27241,,0
SPARK-27244,,0
SPARK-27245,,0
SPARK-27246,,0
SPARK-27247,,0
SPARK-27248,,0
SPARK-2725,,0
SPARK-27249,,0
SPARK-27250,,0
SPARK-27251,,0
SPARK-27252,,0
SPARK-27253,,0
SPARK-27254,,0
SPARK-27255,,0
SPARK-27256,,0
SPARK-27257,,0
SPARK-27259,,0
SPARK-27258,,0
SPARK-27260,,0
SPARK-2726,,0
SPARK-27261,,0
SPARK-27262,,0
SPARK-27263,,0
SPARK-27264,,0
SPARK-27265,,0
SPARK-27266,,0
SPARK-27268,SPARK-25603,1
SPARK-27267,,0
SPARK-2727,,0
SPARK-27269,SPARK-27589,1
SPARK-27270,,0
SPARK-27271,SPARK-27589,1
SPARK-27272,,0
SPARK-27274,,0
SPARK-27275,,0
SPARK-27276,,0
SPARK-27277,,0
SPARK-27278,,0
SPARK-27279,,0
SPARK-2728,,0
SPARK-27280,,0
SPARK-27282,,0
SPARK-27283,,0
SPARK-27284,,0
SPARK-27285,,0
SPARK-27286,SPARK-27589,1
SPARK-27287,,0
SPARK-27288,SPARK-25603,1
SPARK-27289,,0
SPARK-2729,,0
SPARK-27292,,0
SPARK-27291,SPARK-27589,1
SPARK-27293,,0
SPARK-27294,,0
SPARK-27296,,0
SPARK-27297,,0
SPARK-27298,,0
SPARK-27299,,0
SPARK-2730,,0
SPARK-27301,,0
SPARK-27305,,0
SPARK-27304,,0
SPARK-27307,,0
SPARK-27308,,0
SPARK-2731,,0
SPARK-27314,,0
SPARK-2732,SPARK-2731,1
SPARK-27320,,0
SPARK-27322,,0
SPARK-27321,,0
SPARK-27324,,0
SPARK-27323,,0
SPARK-27325,,0
SPARK-27326,SPARK-27589,1
SPARK-27327,,0
SPARK-27328,,0
SPARK-27329,SPARK-25603,1
SPARK-2733,SPARK-2731,1
SPARK-27330,,0
SPARK-27331,,0
SPARK-27332,,0
SPARK-27333,,0
SPARK-27334,,0
SPARK-27335,,0
SPARK-27336,,0
SPARK-27338,,0
SPARK-27339,,0
SPARK-2734,,0
SPARK-27340,,0
SPARK-27341,,0
SPARK-27342,,0
SPARK-27343,,0
SPARK-27344,,0
SPARK-27345,,0
SPARK-27346,,0
SPARK-27347,,0
SPARK-27348,,0
SPARK-27349,SPARK-23710,1
SPARK-2735,,0
SPARK-27350,,0
SPARK-27351,,0
SPARK-27352,,0
SPARK-27353,,0
SPARK-27354,SPARK-23710,1
SPARK-27356,SPARK-27589,1
SPARK-27357,,0
SPARK-27358,,0
SPARK-2736,,0
SPARK-27361,,0
SPARK-27360,,0
SPARK-27362,,0
SPARK-27365,,0
SPARK-27364,,0
SPARK-27366,,0
SPARK-27367,,0
SPARK-27368,SPARK-27360,1
SPARK-27369,SPARK-27360,1
SPARK-2737,,0
SPARK-27371,SPARK-27360,1
SPARK-27373,SPARK-27362,1
SPARK-27374,SPARK-27364,1
SPARK-27376,SPARK-27361,1
SPARK-27375,,0
SPARK-27377,SPARK-27361,1
SPARK-27378,SPARK-27361,1
SPARK-27379,SPARK-27361,1
SPARK-2738,,0
SPARK-27380,SPARK-27365,1
SPARK-27381,SPARK-27365,1
SPARK-27382,,0
SPARK-27383,SPARK-23710,1
SPARK-27384,SPARK-27589,1
SPARK-27385,,0
SPARK-27387,,0
SPARK-27389,,0
SPARK-2739,,0
SPARK-27390,,0
SPARK-27391,,0
SPARK-27392,,0
SPARK-27393,,0
SPARK-27394,,0
SPARK-27395,,0
SPARK-27396,,0
SPARK-27398,,0
SPARK-27397,,0
SPARK-27399,,0
SPARK-2740,,0
SPARK-27400,,0
SPARK-27401,,0
SPARK-27402,SPARK-23710,1
SPARK-27403,,0
SPARK-27404,,0
SPARK-27405,,0
SPARK-27406,,0
SPARK-27407,SPARK-27589,1
SPARK-27408,,0
SPARK-27409,,0
SPARK-2741,,0
SPARK-27410,,0
SPARK-27411,,0
SPARK-27412,,0
SPARK-27414,,0
SPARK-27415,,0
SPARK-27416,,0
SPARK-27417,,0
SPARK-27418,SPARK-27589,1
SPARK-27419,,0
SPARK-2742,,0
SPARK-27420,,0
SPARK-27421,SPARK-33537,1
SPARK-27422,,0
SPARK-27423,,0
SPARK-27425,,0
SPARK-27426,,0
SPARK-27427,,0
SPARK-27428,,0
SPARK-27429,,0
SPARK-2743,,0
SPARK-27430,,0
SPARK-27432,,0
SPARK-27431,,0
SPARK-27433,,0
SPARK-27434,,0
SPARK-27435,SPARK-27589,1
SPARK-27436,,0
SPARK-27437,,0
SPARK-27438,,0
SPARK-27439,,0
SPARK-2744,,0
SPARK-27440,,0
SPARK-27441,SPARK-27500,1
SPARK-27442,SPARK-36200,1
SPARK-27443,SPARK-27589,1
SPARK-27444,,0
SPARK-27446,,0
SPARK-27445,,0
SPARK-27448,SPARK-27589,1
SPARK-27449,,0
SPARK-2745,,0
SPARK-27451,,0
SPARK-27452,,0
SPARK-27453,,0
SPARK-27454,,0
SPARK-27458,,0
SPARK-27459,SPARK-27589,1
SPARK-2746,,0
SPARK-27460,,0
SPARK-27461,,0
SPARK-27462,SPARK-27943,1
SPARK-27463,,0
SPARK-27464,,0
SPARK-27465,,0
SPARK-27466,,0
SPARK-27467,SPARK-24417,1
SPARK-27468,,0
SPARK-2747,,0
SPARK-27469,,0
SPARK-27470,,0
SPARK-27471,,0
SPARK-27472,,0
SPARK-27473,,0
SPARK-27474,,0
SPARK-27475,SPARK-23710,1
SPARK-27477,,0
SPARK-27476,,0
SPARK-27478,,0
SPARK-27479,,0
SPARK-2748,,0
SPARK-27480,,0
SPARK-27481,SPARK-23710,1
SPARK-27486,,0
SPARK-27485,,0
SPARK-27487,,0
SPARK-27488,,0
SPARK-2749,,0
SPARK-27489,,0
SPARK-27490,SPARK-27589,1
SPARK-27491,,0
SPARK-27492,,0
SPARK-27493,SPARK-24417,1
SPARK-27495,,0
SPARK-27494,,0
SPARK-27496,,0
SPARK-27497,,0
SPARK-27499,,0
SPARK-2750,,0
SPARK-27500,,0
SPARK-27501,SPARK-27500,1
SPARK-27502,SPARK-25603,1
SPARK-27503,,0
SPARK-27504,SPARK-27589,1
SPARK-27505,,0
SPARK-27506,,0
SPARK-27508,,0
SPARK-27507,,0
SPARK-27509,,0
SPARK-2751,,0
SPARK-27510,,0
SPARK-27511,,0
SPARK-27512,,0
SPARK-27513,,0
SPARK-27514,,0
SPARK-27516,,0
SPARK-27515,,0
SPARK-27519,,0
SPARK-27517,,0
SPARK-2752,,0
SPARK-27521,SPARK-25390,1
SPARK-27522,,0
SPARK-27524,,0
SPARK-27525,SPARK-23710,1
SPARK-27526,,0
SPARK-27528,,0
SPARK-27527,,0
SPARK-27529,,0
SPARK-2753,,0
SPARK-27530,,0
SPARK-27531,,0
SPARK-27532,,0
SPARK-27533,,0
SPARK-27534,,0
SPARK-27535,,0
SPARK-27536,,0
SPARK-27537,,0
SPARK-27539,,0
SPARK-2754,,0
SPARK-27538,,0
SPARK-27540,,0
SPARK-27541,,0
SPARK-27542,,0
SPARK-27544,,0
SPARK-27545,,0
SPARK-27548,,0
SPARK-27549,,0
SPARK-2755,,0
SPARK-27547,,0
SPARK-27551,,0
SPARK-27550,,0
SPARK-27552,,0
SPARK-27553,,0
SPARK-27554,,0
SPARK-27555,,0
SPARK-27556,SPARK-23710,1
SPARK-27558,,0
SPARK-27559,,0
SPARK-27557,,0
SPARK-2756,,0
SPARK-27560,,0
SPARK-27561,,0
SPARK-27563,,0
SPARK-27564,,0
SPARK-27566,,0
SPARK-27567,,0
SPARK-2757,,0
SPARK-27570,,0
SPARK-27571,,0
SPARK-27574,,0
SPARK-27575,,0
SPARK-27576,SPARK-25390,1
SPARK-27577,,0
SPARK-27578,SPARK-27764,1
SPARK-27579,,0
SPARK-2758,,0
SPARK-27580,SPARK-27589,1
SPARK-27581,,0
SPARK-27582,,0
SPARK-27584,,0
SPARK-27585,SPARK-24417,1
SPARK-27586,,0
SPARK-27587,SPARK-24417,1
SPARK-27588,,0
SPARK-2759,,0
SPARK-27590,,0
SPARK-27591,,0
SPARK-27592,,0
SPARK-27595,,0
SPARK-27594,,0
SPARK-27596,,0
SPARK-27597,,0
SPARK-2760,,0
SPARK-27601,,0
SPARK-27600,,0
SPARK-27606,,0
SPARK-27607,,0
SPARK-27608,SPARK-24417,1
SPARK-2761,,0
SPARK-27609,,0
SPARK-27610,,0
SPARK-27611,,0
SPARK-27612,,0
SPARK-27613,,0
SPARK-27614,,0
SPARK-27615,,0
SPARK-27617,,0
SPARK-27618,,0
SPARK-27619,,0
SPARK-2762,,0
SPARK-27621,,0
SPARK-27620,,0
SPARK-27622,,0
SPARK-27623,,0
SPARK-27624,,0
SPARK-27625,,0
SPARK-27626,,0
SPARK-27627,,0
SPARK-27629,,0
SPARK-27628,,0
SPARK-2763,,0
SPARK-27632,,0
SPARK-27634,,0
SPARK-27630,,0
SPARK-27633,,0
SPARK-27635,,0
SPARK-27636,,0
SPARK-27637,,0
SPARK-27638,,0
SPARK-27639,,0
SPARK-2764,,0
SPARK-27640,,0
SPARK-27641,,0
SPARK-27643,,0
SPARK-27642,,0
SPARK-27644,SPARK-25603,1
SPARK-27645,,0
SPARK-27646,SPARK-14083,1
SPARK-27647,,0
SPARK-27648,,0
SPARK-27649,,0
SPARK-2765,,0
SPARK-27650,,0
SPARK-27652,,0
SPARK-27651,,0
SPARK-27653,,0
SPARK-27654,,0
SPARK-27656,,0
SPARK-27657,,0
SPARK-27658,,0
SPARK-27659,,0
SPARK-2766,,0
SPARK-27660,,0
SPARK-27661,SPARK-31121,1
SPARK-27662,,0
SPARK-27663,,0
SPARK-27664,,0
SPARK-27665,,0
SPARK-27666,,0
SPARK-27667,,0
SPARK-27668,SPARK-27589,1
SPARK-2767,,0
SPARK-27673,,0
SPARK-27671,,0
SPARK-27672,,0
SPARK-27674,,0
SPARK-27675,,0
SPARK-27676,,0
SPARK-27677,,0
SPARK-27678,,0
SPARK-2768,,0
SPARK-27680,SPARK-25075,1
SPARK-27681,,0
SPARK-27682,SPARK-25075,1
SPARK-27683,SPARK-25075,1
SPARK-27684,,0
SPARK-27685,,0
SPARK-27686,SPARK-30034,1
SPARK-27687,,0
SPARK-27688,SPARK-23710,1
SPARK-27689,,0
SPARK-2769,,0
SPARK-27690,,0
SPARK-27691,,0
SPARK-27693,,0
SPARK-27694,,0
SPARK-27695,,0
SPARK-27697,,0
SPARK-27698,,0
SPARK-27699,,0
SPARK-2770,,0
SPARK-27700,,0
SPARK-27702,SPARK-33005,1
SPARK-27701,,0
SPARK-27703,,0
SPARK-27704,SPARK-24417,1
SPARK-27705,,0
SPARK-27706,,0
SPARK-27707,,0
SPARK-2771,,0
SPARK-27710,,0
SPARK-27711,,0
SPARK-27712,,0
SPARK-27713,,0
SPARK-27715,,0
SPARK-27716,,0
SPARK-27718,,0
SPARK-27720,,0
SPARK-2772,,0
SPARK-27721,,0
SPARK-27722,,0
SPARK-27723,,0
SPARK-27724,SPARK-25531,1
SPARK-27725,,0
SPARK-27726,,0
SPARK-27727,SPARK-27726,1
SPARK-27728,SPARK-27726,1
SPARK-27729,SPARK-27726,1
SPARK-2773,,0
SPARK-27730,SPARK-27726,1
SPARK-27731,SPARK-27726,1
SPARK-27732,SPARK-25531,1
SPARK-27733,SPARK-26345,1
SPARK-27736,,0
SPARK-27735,,0
SPARK-27737,SPARK-23710,1
SPARK-27738,SPARK-23710,1
SPARK-27739,,0
SPARK-27740,,0
SPARK-2774,,0
SPARK-27741,,0
SPARK-27743,,0
SPARK-27746,,0
SPARK-27745,,0
SPARK-27747,,0
SPARK-27748,,0
SPARK-27749,SPARK-23710,1
SPARK-2775,,0
SPARK-27750,,0
SPARK-27751,,0
SPARK-27752,,0
SPARK-27754,,0
SPARK-27756,,0
SPARK-27755,,0
SPARK-27757,,0
SPARK-27758,,0
SPARK-2776,,0
SPARK-27760,,0
SPARK-27762,,0
SPARK-27763,,0
SPARK-27765,SPARK-30375,1
SPARK-27766,SPARK-30375,1
SPARK-27767,SPARK-30375,1
SPARK-27770,SPARK-27763,1
SPARK-27768,SPARK-30375,1
SPARK-2777,,0
SPARK-27771,,0
SPARK-27772,,0
SPARK-27774,,0
SPARK-27773,,0
SPARK-27776,,0
SPARK-27777,,0
SPARK-27778,,0
SPARK-27781,,0
SPARK-2778,,0
SPARK-27782,,0
SPARK-27783,,0
SPARK-27784,,0
SPARK-27786,,0
SPARK-27787,,0
SPARK-27789,,0
SPARK-2779,,0
SPARK-27793,SPARK-27790,1
SPARK-27790,,0
SPARK-27794,,0
SPARK-27791,,0
SPARK-27795,,0
SPARK-27796,,0
SPARK-27798,,0
SPARK-2780,,0
SPARK-27800,,0
SPARK-27801,,0
SPARK-27802,,0
SPARK-27804,,0
SPARK-27803,,0
SPARK-27805,,0
SPARK-27806,,0
SPARK-27807,,0
SPARK-27809,SPARK-27901,1
SPARK-2781,,0
SPARK-27810,,0
SPARK-27811,,0
SPARK-27812,,0
SPARK-27813,,0
SPARK-27814,,0
SPARK-27815,,0
SPARK-27816,,0
SPARK-27817,,0
SPARK-27818,,0
SPARK-2782,,0
SPARK-27820,,0
SPARK-27823,,0
SPARK-27824,,0
SPARK-27825,,0
SPARK-27826,,0
SPARK-27827,,0
SPARK-27829,,0
SPARK-27828,,0
SPARK-2783,,0
SPARK-27830,,0
SPARK-27831,,0
SPARK-27832,,0
SPARK-27834,,0
SPARK-27833,,0
SPARK-27835,,0
SPARK-27836,,0
SPARK-27837,,0
SPARK-27838,,0
SPARK-27839,,0
SPARK-2784,,0
SPARK-27840,,0
SPARK-27842,,0
SPARK-27844,,0
SPARK-27845,,0
SPARK-27846,,0
SPARK-27847,,0
SPARK-27848,,0
SPARK-27849,SPARK-27589,1
SPARK-2785,,0
SPARK-27850,,0
SPARK-27851,,0
SPARK-27852,,0
SPARK-27854,,0
SPARK-27855,,0
SPARK-27856,,0
SPARK-27857,SPARK-31121,1
SPARK-27858,,0
SPARK-27859,,0
SPARK-2786,SPARK-2359,1
SPARK-27860,,0
SPARK-27861,,0
SPARK-27862,,0
SPARK-27863,,0
SPARK-27864,,0
SPARK-27866,,0
SPARK-27867,,0
SPARK-27868,,0
SPARK-27869,,0
SPARK-2787,,0
SPARK-27870,,0
SPARK-27871,,0
SPARK-27872,,0
SPARK-27873,,0
SPARK-27875,,0
SPARK-27876,,0
SPARK-27877,SPARK-30374,1
SPARK-27879,SPARK-30375,1
SPARK-2788,,0
SPARK-27880,SPARK-30375,1
SPARK-27883,SPARK-27763,1
SPARK-27884,,0
SPARK-27885,SPARK-27884,1
SPARK-27886,SPARK-27884,1
SPARK-27887,SPARK-27884,1
SPARK-27888,SPARK-27884,1
SPARK-27889,SPARK-27884,1
SPARK-2789,,0
SPARK-27890,SPARK-27901,1
SPARK-27891,,0
SPARK-27893,,0
SPARK-27895,,0
SPARK-27896,,0
SPARK-27898,SPARK-31415,1
SPARK-27897,,0
SPARK-27899,,0
SPARK-27905,,0
SPARK-2790,,0
SPARK-27907,,0
SPARK-27909,,0
SPARK-2791,SPARK-2532,1
SPARK-27913,,0
SPARK-27916,,0
SPARK-27917,,0
SPARK-27918,SPARK-27763,1
SPARK-27919,,0
SPARK-27920,,0
SPARK-2792,SPARK-2532,1
SPARK-27921,,0
SPARK-27922,SPARK-27921,1
SPARK-27925,,0
SPARK-27924,SPARK-30374,1
SPARK-27926,SPARK-27589,1
SPARK-27928,,0
SPARK-2793,SPARK-2532,1
SPARK-27930,SPARK-30375,1
SPARK-27932,,0
SPARK-27931,SPARK-30375,1
SPARK-27933,,0
SPARK-27934,SPARK-27763,1
SPARK-27936,SPARK-33005,1
SPARK-27937,,0
SPARK-27938,,0
SPARK-27939,,0
SPARK-2794,SPARK-2532,1
SPARK-27942,SPARK-27884,1
SPARK-27940,,0
SPARK-27944,,0
SPARK-27945,,0
SPARK-27946,,0
SPARK-27948,,0
SPARK-27947,,0
SPARK-27949,SPARK-30375,1
SPARK-2795,SPARK-2532,1
SPARK-27951,SPARK-30374,1
SPARK-27953,SPARK-27943,1
SPARK-27954,SPARK-27943,1
SPARK-27956,,0
SPARK-27957,SPARK-27943,1
SPARK-2796,,0
